SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447296.682550, -1.215656, -11.849203, 3.706075, 0.125598, -1.178661, -2.894033, 116.217743, -15.654922, 54.750076
1649447296.715944, -2.152836, -16.350901, 2.796128, 0.081803, -1.414834, -3.194037, 120.189438, -14.598236, 53.983627
1649447296.749271, -4.554969, -17.793856, 1.947982, -0.009737, -2.037772, -3.233860, 126.190231, -13.172226, 51.162155
1649447296.781653, -1.145775, -13.239037, 3.844190, -0.204345, -2.474467, -2.727145, 130.301956, -12.231644, 47.945663
1649447296.815954, 2.025046, -9.277980, 2.039261, 0.249048, -0.857763, -1.185378, 132.584381, -12.232315, 45.922638
1649447296.849085, 6.933907, -11.036970, 2.655469, 0.110376, -0.479792, -0.096102, 132.650543, -13.309769, 45.376434
1649447296.882266, -1.185429, -4.203021, 0.944064, 0.316807, 0.209991, 1.572642, 130.460510, -17.736343, 44.281021
1649447296.915802, 5.724536, -6.604555, 1.146224, 0.184406, 1.216080, 2.902491, 126.303864, -21.537170, 45.242722
1649447296.949272, 4.813542, -6.060772, 1.114501, -0.209668, 0.845696, 3.938280, 120.827911, -25.566055, 45.816467
1649447296.981904, 4.017620, -6.374562, 0.133177, -0.185655, 1.090203, 4.655431, 111.400314, -30.214752, 45.634277
1649447297.015967, 2.991555, -7.903709, 0.839467, -0.192185, 0.906180, 5.308787, 103.455170, -31.969147, 45.771713
1649447297.049268, 3.433435, -8.644265, 0.679355, -0.251544, 0.588014, 5.493348, 95.870178, -32.355331, 45.875107
1649447297.082590, 2.669684, -8.890569, 1.074398, -0.213302, 0.719995, 5.458393, 86.779831, -31.356766, 46.055023
1649447297.115934, 3.044976, -10.974871, 2.388067, -0.501273, 0.325179, 4.884421, 81.523987, -29.693588, 46.366501
1649447297.149268, 3.038990, -11.890653, 1.936909, -0.194515, 0.573130, 4.243678, 76.907806, -27.791351, 47.186844
1649447297.182603, 3.677943, -12.192622, 2.350657, 0.196885, 0.468384, 3.023226, 73.329056, -26.048508, 48.507248
1649447297.215920, 4.490475, -10.259603, 2.495955, 0.315847, 0.366307, 0.697676, 71.106613, -24.454544, 50.883118
1649447297.249275, 4.824316, -8.960150, 1.328333, 0.394402, 1.219893, -1.510942, 71.405502, -24.161682, 52.158264
1649447297.282602, 1.351976, -13.799131, 6.698976, 1.045453, 1.444726, -2.849792, 72.769135, -24.585281, 52.988052
1649447297.315964, -29.905823, -43.224917, -7.227496, -0.522311, 2.369662, -5.261351, 77.640869, -26.532028, 54.232849
1649447297.348417, 11.523742, -2.606089, 3.759944, 1.594143, 1.163080, -2.609823, 79.842255, -26.400436, 55.266159
1649447297.382592, 6.578668, -12.751219, 3.706374, 0.490102, -0.437501, -2.103192, 82.289810, -25.956299, 56.422089
1649447297.415923, 5.877615, -10.736498, 0.274884, 0.565363, 0.131591, -1.539691, 84.961746, -25.837173, 57.564392
1649447297.449273, 5.563077, -10.400711, 3.177555, 0.330662, -0.650485, -0.834276, 86.127457, -25.287277, 57.855988
1649447297.481955, -0.988955, -10.218303, 2.394501, 0.235287, -0.483488, -0.695575, 87.831024, -25.034164, 58.403488
1649447297.515928, 1.542315, -10.670209, 3.339163, 0.091880, -0.627140, -0.646116, 88.939453, -25.043777, 58.304688
1649447297.549289, -1.919701, -10.324995, 2.415899, 0.189113, -0.647281, -0.732901, 90.846207, -24.962830, 59.071945
1649447297.582659, -2.025495, -9.102007, 1.701828, 0.161141, -0.313059, -1.028679, 92.091599, -24.598450, 58.858093
1649447297.615939, 0.800262, -8.062474, 2.541295, 0.144672, -0.242726, -1.137625, 93.559662, -24.196152, 59.160522
1649447297.649254, 0.678307, -8.122628, 2.646640, 0.260205, -0.188660, -1.220831, 95.712097, -24.039673, 59.408630
1649447297.682608, 2.014870, -10.400562, 2.636615, 0.251974, -0.723397, -1.274809, 97.301529, -23.242874, 59.748001
1649447297.715948, -1.355567, -11.295694, 1.419762, 0.199902, -0.726592, -1.611503, 99.570053, -22.604614, 59.870773
1649447297.749251, -1.424849, -12.398074, 1.211167, 0.168041, -0.482039, -2.028981, 103.052170, -21.415115, 59.391586
1649447297.782635, 0.312892, -13.002610, 2.757671, -0.013353, -0.778291, -2.441383, 105.843155, -20.395569, 59.503159
1649447297.815934, -4.490624, -13.131149, 3.986495, 0.015941, -1.396944, -2.901326, 109.697662, -18.654816, 58.667831
1649447297.849237, -3.349937, -16.859370, 3.832369, -0.024933, -2.210412, -3.277123, 116.383423, -15.920898, 57.058426
1649447297.882318, -6.002114, -17.399262, 6.693440, -0.551916, -3.141396, -3.219739, 121.685410, -13.161835, 54.283417
1649447297.915299, -3.056647, -11.221324, 2.492364, -0.184506, -1.596152, -2.430624, 125.823486, -10.615753, 51.579117
1649447297.948295, 3.746477, -9.073575, 3.480870, 0.631657, -0.078224, -0.866382, 127.536469, -9.048218, 51.133163
1649447297.982599, 2.104952, -7.876774, 1.072303, -0.321497, 0.090830, 0.818959, 127.644867, -9.064819, 53.099014
1649447298.015911, 1.728464, -3.262698, 0.109086, 0.315497, 1.772181, 2.433206, 125.740234, -10.926620, 54.831223
1649447298.049244, 7.064541, -6.066159, 1.323694, 0.065755, 1.859770, 3.475949, 121.823578, -13.803467, 58.155869
1649447298.082581, 2.564789, -5.109226, 0.536002, -0.242977, 1.366633, 4.777172, 115.758789, -18.198349, 60.308350
1649447298.115191, 4.300585, -6.695235, 0.448763, -0.268723, 1.235837, 5.242815, 110.422775, -20.882355, 62.040695
1649447298.149243, 3.226037, -7.917326, 0.375890, -0.360751, 1.365324, 5.576504, 104.962952, -23.450516, 63.439438
1649447298.182565, 4.104410, -9.524134, 1.222090, -0.419889, 1.260565, 5.694948, 97.319580, -27.080231, 63.982819
1649447298.215934, 4.600758, -11.099369, 2.206107, -0.593143, 0.773065, 5.478992, 91.160355, -29.762543, 64.116852
1649447298.249236, 4.166061, -13.163321, 3.055750, -0.558151, 0.163140, 4.871854, 84.978989, -32.790771, 63.767029
1649447298.282591, 2.418742, -13.754838, 1.589002, 0.074917, 0.153515, 3.583403, 78.469452, -34.255936, 63.643845
1649447298.315257, 2.990807, -12.564022, 3.334225, 0.026370, -0.043712, 0.504306, 72.641571, -35.089996, 63.802429
