SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447433.482050, 2.769044, -9.722105, 0.959925, 0.533337, -0.632480, -2.198835, 117.325729, -28.400909, 50.093582
1649447433.515539, 1.553837, -10.777499, 1.227328, 0.470121, -0.141828, -1.640520, 120.744125, -23.278290, 51.272980
1649447433.548735, -0.418237, -10.362254, 0.893935, 0.446322, 0.007235, -0.926912, 121.548767, -19.917236, 52.195267
1649447433.582062, -0.927454, -8.429086, -0.186299, 0.530549, 0.017352, 0.152805, 121.073441, -17.363831, 53.187714
1649447433.615382, -9.717316, -11.204265, -1.018134, 0.552188, 0.364636, 2.257185, 118.283417, -16.378876, 54.899582
1649447433.648705, -12.767380, -20.754436, 10.160693, 0.563240, 2.269442, 2.332029, 114.306595, -16.460663, 56.840881
1649447433.682063, -7.187094, -13.523199, 3.472191, 0.079865, 0.790184, 1.357612, 112.338165, -16.608871, 57.522339
1649447433.715409, 5.304055, -12.792070, 6.307524, 0.300544, 0.503089, 0.888951, 109.785812, -16.990967, 59.046585
1649447433.748772, 8.416966, -9.692028, 3.392883, -0.047050, 0.104486, 1.242811, 108.473236, -17.534180, 59.036789
1649447433.782099, 5.020342, -9.878177, 3.800197, -0.177568, 0.237953, 1.613718, 106.423309, -18.176636, 59.208328
1649447433.815373, 2.946963, -8.874557, 2.245312, -0.219454, 0.066463, 1.824230, 104.262787, -19.104355, 58.975616
1649447433.848715, 3.244143, -8.407389, 2.077269, -0.184900, -0.077814, 1.881987, 101.380569, -20.071213, 58.976273
1649447433.882029, 1.487996, -8.442853, 2.425326, -0.210595, -0.158173, 1.921718, 99.297455, -20.310944, 58.996338
1649447433.915626, -0.450559, -8.375067, 2.948759, -0.287852, -0.055116, 1.756893, 97.411652, -20.792496, 58.840378
1649447433.949496, -1.107019, -9.185504, 2.427421, -0.305568, 0.041671, 1.554960, 94.649094, -20.765121, 58.501450
1649447433.982037, -1.227178, -9.085696, 1.528249, -0.224802, 0.123221, 1.371967, 93.128540, -21.138565, 58.654984
1649447434.015501, -1.219247, -9.708937, 1.750311, -0.178327, 0.063061, 1.269495, 91.522430, -20.925354, 58.544357
