SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447717.800702, 7.991097, -5.909189, 2.267459, 0.355705, 1.213238, -1.556890, 133.564819, -2.025833, 64.039413
1649447717.834034, 5.136460, -5.728726, 4.997746, -0.093105, -0.884136, 1.221813, 133.780945, -2.166412, 65.428299
1649447717.867361, -2.078317, -4.277989, -0.085593, -0.351899, -1.952576, 2.799363, 136.184616, -8.559891, 63.063675
1649447717.900772, 3.401861, -3.469797, 0.779313, -0.109333, 0.131593, 4.061259, 134.606384, -14.427521, 63.496216
1649447717.934068, 2.210596, -6.879439, -0.256628, -0.101143, 0.815729, 4.683153, 131.192062, -21.419144, 64.817795
1649447717.967365, 4.055478, -7.499089, -0.048333, 0.064117, 1.230518, 5.231707, 123.160751, -31.210846, 68.211472
1649447718.000697, 4.483442, -10.427197, 0.739659, 0.081852, 0.990075, 5.653321, 115.113831, -37.984116, 70.705536
1649447718.034076, 7.050026, -11.255292, 1.437269, 0.306524, 0.857945, 5.911886, 105.186081, -43.942627, 73.111847
1649447718.067347, 8.323292, -9.961824, 2.140865, 0.237619, 0.030666, 5.706666, 90.116516, -49.675873, 76.452408
1649447718.100694, 6.192902, -15.800833, 2.048539, 0.824192, 1.885150, 3.161487, 78.184860, -50.752518, 79.887970
1649447718.134029, 13.207015, -10.902147, 4.215740, 0.444056, 0.699244, 0.474118, 69.854248, -50.857742, 81.746323
1649447718.167187, 8.382100, -10.028114, 3.909133, 0.191935, 1.133348, -1.947955, 67.265610, -51.928604, 82.998520
1649447718.200696, 0.930596, -12.516737, 0.911443, -0.075323, -1.789136, -2.028667, 69.995377, -54.694092, 82.886932
1649447718.234040, -2.366369, -24.981549, 2.406023, 0.068198, 3.206325, -4.837893, 72.413971, -54.930740, 82.766968
1649447718.267365, 9.631574, 3.473538, -0.615459, 0.934356, 1.993894, -2.741093, 72.783676, -55.242249, 82.470734
1649447718.300691, 13.816040, -16.029030, -0.465223, 0.478692, -1.667022, -1.560585, 78.947220, -54.825348, 83.655762
1649447718.334037, 0.536301, -7.845500, 2.453009, 0.352007, -0.063531, -1.126605, 82.321259, -54.647797, 84.015732
1649447718.367366, 4.628890, -11.513267, 2.527978, 0.293450, -0.086683, -0.862018, 83.353470, -54.162415, 84.442398
1649447718.400703, 2.991106, -8.855553, 2.514510, 0.215130, -1.021006, -0.646483, 86.608521, -53.680176, 85.015717
1649447718.434078, 0.343269, -9.471761, 2.271499, 0.153098, -0.354003, -0.853532, 88.697678, -53.223495, 84.943649
1649447718.467353, 1.951723, -9.367314, 2.362478, 0.129858, -0.467748, -0.958731, 90.647629, -52.569046, 84.647003
1649447718.500736, 1.414674, -9.109039, 2.638410, 0.082626, -0.398357, -1.074623, 92.724197, -52.174347, 84.847305
1649447718.534044, 2.598457, -8.707562, 2.188899, 0.115332, -0.357532, -1.187262, 95.576553, -51.417969, 84.137390
